Nivel;Clasificacion;Capitulo_Nombre;Subcapitulo_Nombre;Actividad_Nombre;WBS;KPI;Valor
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Muros Cortafuego;3.3.6;EV;8101,26
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Placa Caseta;3.3.7;EV;6650,99
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Vias Perimetrales;3.3.8;EV;4251,91
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Drenajes Lluvias;3.3.9;EV;5519,39
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.3 Cimentaciones Menores;Cimentaciones Menores - Bases Equipos;3.3.10;EV;4373,28
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases de Trafo;3.4.1;EV;7768,96
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Porticos Llegada;3.4.2;EV;2662,44
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Porticos Salida;3.4.3;EV;6030,72
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Carcamos MT;3.4.4;EV;5922,82
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Carcamos BT;3.4.5;EV;4716,02
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Muros Cortafuego;3.4.6;EV;3964,15
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Placa Caseta;3.4.7;EV;6597,73
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Vias Perimetrales;3.4.8;EV;7190,4
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Drenajes Lluvias;3.4.9;EV;5593,73
Actividad;1. Valores Base (Métricas Acumuladas);3. Obras Civiles;3.4 Estructuras de Concreto;Estructuras de Concreto - Bases Equipos;3.4.10;EV;5340,82
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Unidad Principal;4.1.1;EV;4243,9
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Reserva;4.1.2;EV;2600,96
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Interruptor 115kV;4.1.3;EV;2762,93
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Seccionador 115kV;4.1.4;EV;1082,94
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - CTs 115kV;4.1.5;EV;2298,79
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - PTs 115kV;4.1.6;EV;3813,26
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Pararrayos;4.1.7;EV;1055,89
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Celdas 13.8kV;4.1.8;EV;3172,73
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Banco Condensadores;4.1.9;EV;4746,65
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.1 Suministro Transformador;Suministro Transformador - Aisladores Soporte;4.1.10;EV;1184,27
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Unidad Principal;4.2.1;EV;1487,67
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Reserva;4.2.2;EV;4376,14
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Interruptor 115kV;4.2.3;EV;4220,8
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Seccionador 115kV;4.2.4;EV;2628,35
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - CTs 115kV;4.2.5;EV;4223,45
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - PTs 115kV;4.2.6;EV;1079,3
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Pararrayos;4.2.7;EV;1057,1
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Celdas 13.8kV;4.2.8;EV;2087,38
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Banco Condensadores;4.2.9;EV;1833,33
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.2 Suministro Maniobra;Suministro Maniobra - Aisladores Soporte;4.2.10;EV;3203,48
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Unidad Principal;4.3.1;EV;4139,05
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Reserva;4.3.2;EV;4249,36
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Interruptor 115kV;4.3.3;EV;2587,61
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Seccionador 115kV;4.3.4;EV;3553,56
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - CTs 115kV;4.3.5;EV;1102,13
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - PTs 115kV;4.3.6;EV;1715,26
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Pararrayos;4.3.7;EV;2607,99
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Celdas 13.8kV;4.3.8;EV;2906,41
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Banco Condensadores;4.3.9;EV;3197,94
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.3 Suministro Medida;Suministro Medida - Aisladores Soporte;4.3.10;EV;1456,22
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Unidad Principal;4.4.1;EV;2717,63
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Reserva;4.4.2;EV;5456,38
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Interruptor 115kV;4.4.3;EV;3807,47
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Seccionador 115kV;4.4.4;EV;3637,62
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - CTs 115kV;4.4.5;EV;3743,62
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - PTs 115kV;4.4.6;EV;4405,03
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Pararrayos;4.4.7;EV;3355,86
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Celdas 13.8kV;4.4.8;EV;2772,51
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Banco Condensadores;4.4.9;EV;4862,94
Actividad;1. Valores Base (Métricas Acumuladas);4. Equipos Primarios;4.4 Suministro Proteccion;Suministro Proteccion - Aisladores Soporte;4.4.10;EV;2527,85
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Porticos 115kV;5.1.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Soportes Equipos;5.1.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Trafo Principal;5.1.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Interruptores;5.1.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Seccionadores;5.1.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - CTs y PTs;5.1.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Tuberia Aluminio;5.1.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Cable ACSR;5.1.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Herrajes;5.1.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Grapas;5.1.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Porticos 115kV;5.2.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Soportes Equipos;5.2.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Trafo Principal;5.2.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Interruptores;5.2.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Seccionadores;5.2.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - CTs y PTs;5.2.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Tuberia Aluminio;5.2.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Cable ACSR;5.2.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Herrajes;5.2.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Grapas;5.2.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Porticos 115kV;5.3.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Soportes Equipos;5.3.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Trafo Principal;5.3.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Interruptores;5.3.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Seccionadores;5.3.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - CTs y PTs;5.3.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Tuberia Aluminio;5.3.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Cable ACSR;5.3.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Herrajes;5.3.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Grapas;5.3.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Porticos 115kV;5.4.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Soportes Equipos;5.4.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Trafo Principal;5.4.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Interruptores;5.4.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Seccionadores;5.4.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - CTs y PTs;5.4.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Tuberia Aluminio;5.4.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Cable ACSR;5.4.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Herrajes;5.4.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Grapas;5.4.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 1;6.1.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 2;6.1.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 3;6.1.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Banco Baterias;6.1.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Cargador;6.1.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Tendido Cable;6.1.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Conexionado;6.1.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Fibra Optica;6.1.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Switch Ethernet;6.1.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - RTU;6.1.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 1;6.2.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 2;6.2.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 3;6.2.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Banco Baterias;6.2.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Cargador;6.2.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Tendido Cable;6.2.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Conexionado;6.2.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Fibra Optica;6.2.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Switch Ethernet;6.2.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - RTU;6.2.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 1;6.3.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 2;6.3.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 3;6.3.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Banco Baterias;6.3.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Cargador;6.3.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Tendido Cable;6.3.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Conexionado;6.3.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Fibra Optica;6.3.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Switch Ethernet;6.3.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - RTU;6.3.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 1;6.4.1;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 2;6.4.2;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 3;6.4.3;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Banco Baterias;6.4.4;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Cargador;6.4.5;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Tendido Cable;6.4.6;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Conexionado;6.4.7;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Fibra Optica;6.4.8;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Switch Ethernet;6.4.9;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - RTU;6.4.10;EV;0,0
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Transformador;7.1.1;EV;0,0
