Fecha;Semana;WBS;Capitulo;Subcapitulo;Actividad;PV;EV;AC;Comentarios_Obra;Comentarios_Admin
2026-03-29;39;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;13229,15;;;-;-
2026-04-05;40;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;13648,0;;;-;-
2026-04-12;41;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;14069,01;;;-;-
2026-04-19;42;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;14492,13;;;-;-
2026-04-26;43;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;14917,32;;;-;-
2026-05-03;44;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;15344,53;;;-;-
2026-05-10;45;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;15773,74;;;-;-
2026-05-17;46;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;16204,91;;;-;-
2026-05-24;47;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;16637,99;;;-;-
2026-05-31;48;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;17072,97;;;-;-
2026-06-07;49;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;17509,79;;;-;-
2026-06-14;50;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;17948,45;;;-;-
2026-06-21;51;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;18388,89;;;-;-
2026-06-28;52;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;18831,1;;;-;-
2026-07-05;53;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;19275,05;;;-;-
2026-07-12;54;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;19720,71;;;-;-
2026-07-19;55;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;20168,06;;;-;-
2026-07-26;56;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;20617,06;;;-;-
2026-08-02;57;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;21067,7;;;-;-
2026-08-09;58;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;21519,96;;;-;-
2026-08-16;59;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;21973,8;;;-;-
2026-08-23;60;2.1.10;2. Gestion Administrativa;2.1 Licencias Ambientales;Licencias Ambientales - Personal;22429,21;;;-;-
2025-07-06;1;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;0,0;0,0;0,0;-;-
2025-07-13;2;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;158,02;154,45;162,58;Reuniones de coordinacion interdisciplinaria efectivas.;Actas de avance de consultoria liquidadas.
2025-07-20;3;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;363,04;354,85;373,53;Memoria de calculo civil aprobada para construccion.;Actas de avance de consultoria liquidadas.
2025-07-27;4;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;590,55;577,23;607,61;Planos electromecanicos sin observaciones mayores.;Sin alertas contractuales en la fase de ingenieria.
2025-08-03;5;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;834,04;815,22;858,13;Levantamiento topografico entregado y firmado.;Actas de avance de consultoria liquidadas.
2025-08-10;6;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;1090,13;1065,53;1121,61;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-08-17;7;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;1356,73;1326,12;1395,91;Memoria de calculo civil aprobada para construccion.;Actas de avance de consultoria liquidadas.
2025-08-24;8;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;1632,42;1595,59;1679,57;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-08-31;9;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;1916,11;1872,88;1971,45;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-09-07;10;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;2207,01;2157,21;2270,75;Reuniones de coordinacion interdisciplinaria efectivas.;Actas de avance de consultoria liquidadas.
2025-09-14;11;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;2504,45;2447,94;2576,78;Reuniones de coordinacion interdisciplinaria efectivas.;Actas de avance de consultoria liquidadas.
2025-09-21;12;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;2807,92;2744,57;2889,02;Reuniones de coordinacion interdisciplinaria efectivas.;Actas de avance de consultoria liquidadas.
2025-09-28;13;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;3116,95;3046,62;3206,97;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-10-05;14;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;3431,19;3353,77;3530,29;Levantamiento topografico entregado y firmado.;Sin alertas contractuales en la fase de ingenieria.
2025-10-12;15;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;3750,31;3665,69;3858,62;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-10-19;16;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;4074,01;3982,09;4191,67;Memoria de calculo civil aprobada para construccion.;Actas de avance de consultoria liquidadas.
2025-10-26;17;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;4402,07;4302,75;4529,21;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-11-02;18;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;4734,26;4627,44;4870,99;Levantamiento topografico entregado y firmado.;Actas de avance de consultoria liquidadas.
2025-11-09;19;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;5070,37;4955,97;5216,81;Levantamiento topografico entregado y firmado.;Actas de avance de consultoria liquidadas.
2025-11-16;20;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;5410,25;5288,18;5566,51;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-11-23;21;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;5753,72;;;-;-
2025-11-30;22;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;6100,65;;;-;-
2025-12-07;23;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;6450,9;;;-;-
2025-12-14;24;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;6804,35;;;-;-
2025-12-21;25;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;7160,88;;;-;-
2025-12-28;26;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;7520,4;;;-;-
2026-01-04;27;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;7882,81;;;-;-
2026-01-11;28;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;8248,02;;;-;-
2026-01-18;29;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;8615,94;;;-;-
2026-01-25;30;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;8986,5;;;-;-
2026-02-01;31;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;9359,63;;;-;-
2026-02-08;32;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;9735,25;;;-;-
2026-02-15;33;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;10113,3;;;-;-
2026-02-22;34;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;10493,73;;;-;-
2026-03-01;35;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;10876,46;;;-;-
2026-03-08;36;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;11261,46;;;-;-
2026-03-15;37;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;11648,66;;;-;-
2026-03-22;38;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;12038,02;;;-;-
2026-03-29;39;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;12429,49;;;-;-
2026-04-05;40;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;12823,03;;;-;-
2026-04-12;41;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;13218,59;;;-;-
2026-04-19;42;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;13616,13;;;-;-
2026-04-26;43;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;14015,62;;;-;-
2026-05-03;44;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;14417,01;;;-;-
2026-05-10;45;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;14820,27;;;-;-
2026-05-17;46;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;15225,38;;;-;-
2026-05-24;47;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;15632,28;;;-;-
2026-05-31;48;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;16040,96;;;-;-
2026-06-07;49;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;16451,39;;;-;-
2026-06-14;50;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;16863,52;;;-;-
2026-06-21;51;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;17277,35;;;-;-
2026-06-28;52;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;17692,83;;;-;-
2026-07-05;53;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;18109,94;;;-;-
2026-07-12;54;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;18528,66;;;-;-
2026-07-19;55;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;18948,97;;;-;-
2026-07-26;56;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;19370,83;;;-;-
2026-08-02;57;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;19794,23;;;-;-
2026-08-09;58;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;20219,15;;;-;-
2026-08-16;59;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;20645,56;;;-;-
2026-08-23;60;2.2.1;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 1;21073,44;;;-;-
2025-07-06;1;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;0,0;0,0;0,0;-;-
2025-07-13;2;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;171,88;163,89;172,52;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-07-20;3;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;394,88;376,52;396,34;Planos electromecanicos sin observaciones mayores.;Sin alertas contractuales en la fase de ingenieria.
2025-07-27;4;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;642,35;612,49;644,72;Levantamiento topografico entregado y firmado.;Cierre de hitos de diseno conforme al flujo de caja.
2025-08-03;5;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;907,19;865,02;910,54;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-08-10;6;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;1185,74;1130,62;1190,12;Reuniones de coordinacion interdisciplinaria efectivas.;Cierre de hitos de diseno conforme al flujo de caja.
2025-08-17;7;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;1475,73;1407,12;1481,18;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-08-24;8;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;1775,6;1693,05;1782,16;Planos electromecanicos sin observaciones mayores.;Cierre de hitos de diseno conforme al flujo de caja.
2025-08-31;9;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;2084,18;1987,29;2091,88;Planos electromecanicos sin observaciones mayores.;Actas de avance de consultoria liquidadas.
2025-09-07;10;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;2400,59;2288,99;2409,46;Levantamiento topografico entregado y firmado.;Actas de avance de consultoria liquidadas.
2025-09-14;11;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;2724,12;2597,48;2734,19;Planos electromecanicos sin observaciones mayores.;Cierre de hitos de diseno conforme al flujo de caja.
2025-09-21;12;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;3054,2;2912,21;3065,49;Planos electromecanicos sin observaciones mayores.;Cierre de hitos de diseno conforme al flujo de caja.
2025-09-28;13;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;3390,35;3232,74;3402,88;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-10-05;14;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;3732,15;3558,65;3745,94;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-10-12;15;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;4079,25;3889,61;4094,33;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-10-19;16;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;4431,35;4225,34;4447,73;Reuniones de coordinacion interdisciplinaria efectivas.;Cierre de hitos de diseno conforme al flujo de caja.
2025-10-26;17;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;4788,18;4565,58;4805,88;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-11-02;18;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;5149,51;4910,11;5168,54;Levantamiento topografico entregado y firmado.;Cierre de hitos de diseno conforme al flujo de caja.
2025-11-09;19;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;5515,11;5258,72;5535,49;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-11-16;20;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;5884,79;5611,21;5906,54;Levantamiento topografico entregado y firmado.;Cierre de hitos de diseno conforme al flujo de caja.
2025-11-23;21;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;6258,39;;;-;-
2025-11-30;22;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;6635,75;;;-;-
2025-12-07;23;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;7016,72;;;-;-
2025-12-14;24;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;7401,17;;;-;-
2025-12-21;25;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;7788,98;;;-;-
2025-12-28;26;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;8180,03;;;-;-
2026-01-04;27;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;8574,23;;;-;-
2026-01-11;28;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;8971,47;;;-;-
2026-01-18;29;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;9371,66;;;-;-
2026-01-25;30;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;9774,72;;;-;-
2026-02-01;31;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;10180,58;;;-;-
2026-02-08;32;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;10589,15;;;-;-
2026-02-15;33;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;11000,36;;;-;-
2026-02-22;34;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;11414,15;;;-;-
2026-03-01;35;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;11830,46;;;-;-
2026-03-08;36;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;12249,22;;;-;-
2026-03-15;37;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;12670,39;;;-;-
2026-03-22;38;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;13093,9;;;-;-
2026-03-29;39;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;13519,7;;;-;-
2026-04-05;40;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;13947,76;;;-;-
2026-04-12;41;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;14378,01;;;-;-
2026-04-19;42;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;14810,42;;;-;-
2026-04-26;43;2.2.2;2. Gestion Administrativa;2.2 Permisos Municipales;Permisos Municipales - Fase 2;15244,95;;;-;-
